key_a,key_b,clean_accuracy_permuted,clean_loss_permuted
110_3,290_1,68.65,1.576703804397583
110_3,290_2,68.13,1.5759968509674072
110_3,290_3,68.53,1.5698734771728515
110_3,290_4,68.24,1.5820342277526855
110_3,300_1,68.25,1.5840856554031373
110_3,300_2,68.83,1.5638072925567628
110_3,300_3,68.63,1.5733198072433472
110_3,300_4,68.33,1.5917715112686157
110_3,50_1,1.0,7258.5438828125
110_3,50_2,38.78,3.2340404689788818
110_3,50_3,29.02,3.754612532043457
110_3,50_4,10.96,4.172282316589356
110_3,60_1,1.0,1768.390979296875
110_3,60_2,45.71,2.9476313205718996
110_3,60_3,36.77,3.4548334972381594
110_3,60_4,18.09,3.9064254302978516
110_3,70_1,0.74,20.119156085205077
110_3,70_2,52.92,2.524087223815918
110_3,70_3,41.18,3.214205894470215
110_3,70_4,26.94,3.500085071182251
110_3,80_1,1.0,127.07497548828125
110_3,80_2,53.8,2.3972055490493775
110_3,80_3,46.92,2.7478506797790527
110_3,80_4,37.57,2.996816265487671
110_3,90_1,1.0,70.5003594482422
110_3,90_2,60.94,2.0496746353149415
110_3,90_3,53.74,2.4304517112731934
110_3,90_4,49.9,2.47565463180542
110_4,110_4,78.02,1.0624907875061036
110_4,120_1,0.99,6.992549868011475
110_4,120_2,75.1,1.2048188689231873
110_4,120_3,61.34,1.856022066307068
110_4,120_4,77.61,1.0695218612670898
110_4,130_1,1.25,4.709048976135254
110_4,130_2,74.69,1.2336827929496765
110_4,130_3,62.48,1.7932647722244264
110_4,130_4,77.88,1.074891918182373
110_4,140_1,0.98,4.681909272766113
110_4,140_2,74.79,1.2219557319641112
110_4,140_3,67.2,1.5799940505981445
110_4,140_4,77.2,1.1027104410171509
110_4,150_1,1.47,4.6918816650390625
110_4,150_2,75.02,1.2136385884284973
110_4,150_3,67.33,1.5448310070037843
110_4,150_4,76.79,1.1313944423675537
110_4,160_1,1.85,4.633208642578125
110_4,160_2,74.81,1.2256209661483766
110_4,160_3,67.03,1.5587288555145264
110_4,160_4,74.96,1.2111736919403076
110_4,170_1,2.02,4.769614785766602
110_4,170_2,74.73,1.2268126442909242
110_4,170_3,67.25,1.5591433750152588
110_4,170_4,69.73,1.4410168436050415
110_4,180_1,2.05,4.636295910644531
110_4,180_2,74.66,1.2367273569107056
110_4,180_3,67.3,1.550971326828003
110_4,180_4,52.53,2.240472608566284
110_4,190_1,2.66,4.601630639648437
110_4,190_2,74.3,1.2609995264053344
110_4,190_3,66.74,1.5678095071792602
110_4,190_4,29.83,3.3319164710998534
110_4,200_1,1.59,4.606582778930664
110_4,200_2,74.2,1.2510857257843018
110_4,200_3,66.22,1.5838011177062987
110_4,200_4,13.29,4.110504893493652
110_4,210_1,3.15,4.569829467773437
110_4,210_2,73.72,1.2825685123443604
110_4,210_3,69.61,1.4576238971710205
110_4,210_4,6.97,4.387937503051758
110_4,220_1,2.51,4.588817721557617
110_4,220_2,73.53,1.2917795972824098
110_4,220_3,69.13,1.454198415184021
110_4,220_4,9.74,4.2476287353515625
110_4,230_1,2.11,4.608374771118164
110_4,230_2,72.0,1.3524237020492553
110_4,230_3,69.93,1.4419181735992432
110_4,230_4,13.65,4.046205872344971
110_4,240_1,2.2,4.589799754333496
110_4,240_2,69.31,1.448465441417694
110_4,240_3,70.46,1.4238870861053468
110_4,240_4,23.89,3.5541298622131348
110_4,250_1,2.51,4.586444815826416
110_4,250_2,69.13,1.4629549112319946
110_4,250_3,71.4,1.3725637420654297
110_4,250_4,47.17,2.4390213119506834
110_4,260_1,2.88,4.588121421813965
110_4,260_2,69.01,1.4612225769042968
110_4,260_3,72.61,1.3159520315170288
110_4,260_4,62.43,1.736391505050659
110_4,270_1,4.56,4.5303540069580075
110_4,270_2,70.36,1.4064562242507934
110_4,270_3,71.45,1.3619162225723267
110_4,270_4,67.34,1.5303242498397827
110_4,280_1,71.97,1.3444185105323792
110_4,280_2,70.47,1.4006169610023498
110_4,280_3,71.15,1.3730327946662904
110_4,280_4,69.45,1.438108540058136
110_4,290_1,71.35,1.3679647590637207
110_4,290_2,70.35,1.4008844048500062
110_4,290_3,70.77,1.3968217023849487
110_4,290_4,69.98,1.4168060636520385
110_4,300_1,70.79,1.3961877667427063
110_4,300_2,70.96,1.383120402431488
110_4,300_3,70.49,1.3995997123718262
110_4,300_4,70.22,1.409383224105835
110_4,50_1,1.0,30731.212278125
110_4,50_2,59.76,2.168414467048645
110_4,50_3,16.25,4.02284706954956
110_4,50_4,55.54,2.2358546989440917
110_4,60_1,1.0,39740.54153125
110_4,60_2,62.62,1.9507766523361205
110_4,60_3,22.17,3.7898406951904295
110_4,60_4,64.9,1.7474645887374878
110_4,70_1,1.13,346.1114712890625
110_4,70_2,66.56,1.677434056854248
110_4,70_3,26.53,3.594372041320801
110_4,70_4,71.9,1.4028359028816224
110_4,80_1,1.05,5255.19057109375
110_4,80_2,72.3,1.4196650574684142
110_4,80_3,36.15,3.124376141357422
110_4,80_4,75.27,1.197768152141571
110_4,90_1,1.0,2365.575310546875
110_4,90_2,73.27,1.3243708959579468
110_4,90_3,45.18,2.6854318744659422
110_4,90_4,77.63,1.1025193639755249
120_1,120_1,74.94,1.0697840106010437
120_1,120_2,1.0,4.720458429718017
120_1,120_3,1.0,4.7331742080688475
120_1,120_4,1.0,4.732438356018067
120_1,130_1,1.14,40.09667587890625
120_1,130_2,1.0,4.7255297340393065
120_1,130_3,1.0,4.752248628234863
120_1,130_4,1.0,4.730882836914063
120_1,140_1,0.95,107.52111407470703
120_1,140_2,1.0,4.731796412658691
120_1,140_3,1.0,4.740500952148437
120_1,140_4,1.0,4.7261236373901365
120_1,150_1,0.99,61.61388237304688
120_1,150_2,1.0,4.724591313171387
120_1,150_3,1.0,4.716266125488281
120_1,150_4,1.0,4.727336685180664
120_1,160_1,1.0,60.19682691650391
120_1,160_2,1.0,4.718929229736328
120_1,160_3,1.0,4.7388960609436035
120_1,160_4,1.0,4.738109212493897
120_1,170_1,1.0,30.744399584960938
120_1,170_2,1.0,4.725849490356445
120_1,170_3,1.0,4.72869535446167
120_1,170_4,1.0,4.746879196166992
120_1,180_1,1.03,6.7674090148925785
120_1,180_2,1.0,4.719158253479004
120_1,180_3,1.0,4.73025764465332
120_1,180_4,1.0,4.795682849884034
120_1,190_1,0.94,5.394611808013916
120_1,190_2,1.0,4.730053086853028
120_1,190_3,1.0,4.735835694885254
120_1,190_4,1.0,4.790919819641113
120_1,200_1,1.15,4.905626922607422
120_1,200_2,1.0,4.729897950744629
120_1,200_3,1.0,4.733983795166016
120_1,200_4,1.0,4.816392710876465
120_1,210_1,1.03,4.9101688751220705
120_1,210_2,1.0,4.730879796600342
120_1,210_3,1.0,4.7166808959960935
120_1,210_4,1.0,4.853960215759277
120_1,220_1,1.0,4.919243084716797
120_1,220_2,1.0,4.737160536193848
120_1,220_3,1.0,4.751499514770508
120_1,220_4,1.0,4.846039097595215
120_1,230_1,1.0,4.892762362670898
120_1,230_2,1.0,4.745171914672851
120_1,230_3,1.0,4.7376903030395505
120_1,230_4,1.0,4.825278909301757
120_1,240_1,1.0,4.917618460083008
120_1,240_2,1.0,4.722887134552002
120_1,240_3,1.0,4.737447560119629
120_1,240_4,1.0,4.796445112609863
120_1,250_1,1.0,4.893456413269043
120_1,250_2,1.0,4.748771753692627
120_1,250_3,1.0,4.758105114746094
120_1,250_4,1.0,4.776745195770264
120_1,260_1,1.0,4.841751890563965
120_1,260_2,1.0,4.753344465637207
120_1,260_3,1.0,4.745441463470459
120_1,260_4,1.0,4.760404699707031
120_1,270_1,1.0,4.809833670043945
120_1,270_2,1.0,4.747382636260986
120_1,270_3,1.0,4.736967860412598
120_1,270_4,1.0,4.758004388427734
120_1,280_1,1.0,4.750948176574707
120_1,280_2,1.0,4.750688459014893
120_1,280_3,1.0,4.747649002075195
120_1,280_4,1.0,4.7484089965820315
120_1,290_1,1.0,4.742826580810547
120_1,290_2,1.0,4.745644618225097
120_1,290_3,1.0,4.742158184814453
120_1,290_4,1.0,4.738657975006103
120_1,300_1,1.0,4.7555716033935544
120_1,300_2,1.0,4.745875061798095
120_1,300_3,1.0,4.739809664154053
120_1,300_4,1.0,4.744507534790039
120_1,50_1,1.73,4.617870202636719
120_1,50_2,1.0,4.745571484375
120_1,50_3,1.0,4.745280526733398
120_1,50_4,1.0,4.735355368041992
120_1,60_1,0.95,4.61526029663086
120_1,60_2,1.0,4.737058740234375
120_1,60_3,1.47,4.724763690185547
120_1,60_4,1.0,4.775459610748291
120_1,70_1,1.45,4.616081572723389
120_1,70_2,1.0,4.719165237426758
120_1,70_3,1.0,4.745279484558106
120_1,70_4,1.0,4.724661380004883
120_1,80_1,1.01,4.661826405334472
120_1,80_2,1.0,4.737357440185547
120_1,80_3,1.0,4.745363139343262
120_1,80_4,1.0,4.720949639892578
120_1,90_1,1.12,4.644430053710938
120_1,90_2,1.0,4.729806036376953
120_1,90_3,1.0,4.754190925598144
120_1,90_4,1.0,4.738821923828125
120_2,120_2,77.94,1.041554433631897
120_2,120_3,68.04,1.5602689334869384
120_2,120_4,77.09,1.0976313168525695
120_2,130_1,1.0,4.751751954650879
120_2,130_2,76.73,1.1205469067573548
120_2,130_3,70.66,1.4184595588684081
120_2,130_4,76.92,1.1056267601966858
120_2,140_1,1.14,4.790708987426758
120_2,140_2,76.74,1.1270906995773315
120_2,140_3,71.82,1.3785933921813964
120_2,140_4,76.93,1.1061876239776611
120_2,150_1,1.46,4.64803370513916
120_2,150_2,76.37,1.128728846168518
120_2,150_3,72.95,1.2933842660903931
120_2,150_4,76.95,1.1140506220817565
120_2,160_1,1.92,4.679474086761474
120_2,160_2,76.58,1.1264819384574891
120_2,160_3,73.14,1.2674187576293945
120_2,160_4,76.11,1.1452004376411438
120_2,170_1,1.61,4.7754748397827145
120_2,170_2,76.38,1.1379939602851867
120_2,170_3,73.08,1.2735195949554443
120_2,170_4,73.44,1.2727262991905213
120_2,180_1,1.49,4.640581044006348
120_2,180_2,75.97,1.15054851064682
120_2,180_3,73.87,1.2461741510391235
120_2,180_4,61.89,1.820483768081665
120_2,190_1,2.25,4.598187570953369
120_2,190_2,75.86,1.1568287172317504
120_2,190_3,73.45,1.2678695643424989
120_2,190_4,44.28,2.718190143585205
120_2,200_1,1.74,4.594185502624511
120_2,200_2,76.22,1.1510619401931763
120_2,200_3,73.09,1.2972157417297363
120_2,200_4,23.36,3.6890652114868163
120_2,210_1,2.58,4.57969817199707
120_2,210_2,75.85,1.16834047498703
120_2,210_3,74.48,1.227861135673523
120_2,210_4,11.25,4.230808043670654
120_2,220_1,1.69,4.583081924438477
120_2,220_2,76.12,1.1736928186416626
120_2,220_3,73.92,1.2468247716903686
120_2,220_4,17.84,3.9985753852844237
120_2,230_1,2.64,4.5630703453063965
120_2,230_2,75.63,1.1840398529052734
120_2,230_3,74.22,1.2380266918182372
120_2,230_4,25.57,3.6437752166748045
120_2,240_1,2.59,4.5647002075195315
120_2,240_2,74.25,1.2274598404884338
120_2,240_3,74.72,1.221590683078766
120_2,240_4,40.82,2.865218992614746
120_2,250_1,2.39,4.574161030578614
120_2,250_2,74.31,1.234631139755249
120_2,250_3,75.13,1.1964307313919067
120_2,250_4,60.95,1.863250054550171
120_2,260_1,1.48,4.5964310867309575
120_2,260_2,74.11,1.2353467284202575
120_2,260_3,75.56,1.172012912750244
120_2,260_4,70.86,1.390329533958435
120_2,270_1,5.27,4.4545665534973145
120_2,270_2,74.92,1.2053396118164061
120_2,270_3,75.22,1.1875806737899781
120_2,270_4,73.28,1.2724767650604247
120_2,280_1,75.39,1.1834157245635986
120_2,280_2,74.76,1.1980950969696045
120_2,280_3,75.14,1.1890029466629028
120_2,280_4,74.25,1.2237800218582153
120_2,290_1,75.24,1.187112878036499
120_2,290_2,74.67,1.2076938271522522
120_2,290_3,74.86,1.2029427410125733
120_2,290_4,74.48,1.213823098564148
120_2,300_1,74.93,1.204087918663025
120_2,300_2,75.08,1.1955189819335938
120_2,300_3,74.75,1.2040753296852111
120_2,300_4,74.54,1.2121153824806212
120_2,50_1,1.0,41430.98274375
120_2,50_2,54.42,2.532407155418396
120_2,50_3,21.92,4.024421068191528
120_2,50_4,37.54,3.156103633117676
120_2,60_1,1.0,1672.4862703125
120_2,60_2,60.59,2.197739163208008
120_2,60_3,24.76,3.8094103424072268
120_2,60_4,47.4,2.655489877319336
120_2,70_1,1.17,126.74306831054687
120_2,70_2,66.17,1.8028607929229736
120_2,70_3,35.19,3.40804369392395
120_2,70_4,61.52,2.0077422256469726
120_2,80_1,0.82,313.0978447753906
120_2,80_2,70.37,1.56451162815094
120_2,80_3,43.77,2.9217611457824706
120_2,80_4,65.5,1.7247239849090577
120_2,90_1,1.0,711.4096802734375
120_2,90_2,72.97,1.3642304433822632
120_2,90_3,51.52,2.5142317039489748
120_2,90_4,70.37,1.4684695901870728
120_3,120_3,77.76,1.0318990566253663
120_3,120_4,64.98,1.6709359039306642
120_3,130_1,1.23,4.738697875976563
120_3,130_2,68.76,1.4828132196426391
120_3,130_3,69.2,1.4879379636764527
120_3,130_4,65.26,1.6164144939422607
120_3,140_1,1.16,4.705622607421875
120_3,140_2,68.67,1.5064274162292481
120_3,140_3,70.86,1.4399970750808715
120_3,140_4,65.85,1.5918192428588867
120_3,150_1,1.82,4.71842568359375
120_3,150_2,68.6,1.5069570922851563
120_3,150_3,70.3,1.4129449124336242
120_3,150_4,68.38,1.4827626489639283
120_3,160_1,1.62,4.627123035430908
120_3,160_2,68.84,1.4989917163848876
120_3,160_3,71.17,1.4155642164230346
120_3,160_4,68.96,1.4670453367233276
120_3,170_1,1.57,4.732679303741455
120_3,170_2,62.61,1.7790077114105225
120_3,170_3,70.84,1.419588432407379
120_3,170_4,71.35,1.373538808631897
120_3,180_1,2.76,4.578164990234375
120_3,180_2,68.36,1.5299434795379638
120_3,180_3,70.93,1.4024906867980957
120_3,180_4,67.41,1.5880928871154785
120_3,190_1,3.39,4.5235503341674805
120_3,190_2,68.87,1.5056527286529542
120_3,190_3,70.88,1.398706160545349
120_3,190_4,58.08,2.0344979358673094
120_3,200_1,6.46,4.420881127929688
120_3,200_2,68.74,1.5092122482299806
120_3,200_3,71.37,1.3910993732452392
120_3,200_4,45.9,2.6499757026672364
120_3,210_1,4.67,4.412270263671875
120_3,210_2,68.14,1.5443900684356688
120_3,210_3,70.82,1.4299061361312866
120_3,210_4,31.21,3.2981109561920166
120_3,220_1,5.2,4.484471504211426
120_3,220_2,68.24,1.5359355100631713
120_3,220_3,71.12,1.4235450477600098
120_3,220_4,38.46,2.9964212604522706
120_3,230_1,5.27,4.443319600677491
120_3,230_2,70.99,1.419111841392517
120_3,230_3,71.31,1.4111925115585326
120_3,230_4,48.14,2.5219138362884523
120_3,240_1,4.3,4.510101062774658
120_3,240_2,71.37,1.410833532142639
120_3,240_3,71.15,1.4165408638954162
120_3,240_4,56.96,2.063711164855957
120_3,250_1,4.69,4.4840260475158695
120_3,250_2,71.98,1.3729722650527953
120_3,250_3,70.88,1.4207020120620728
120_3,250_4,66.22,1.5960195152282715
120_3,260_1,4.92,4.4705975769042965
120_3,260_2,71.47,1.3894949893951416
120_3,260_3,69.85,1.454732295036316
120_3,260_4,70.66,1.4051675156593322
120_3,270_1,17.17,3.9102397491455076
120_3,270_2,71.98,1.3809428298950195
120_3,270_3,70.95,1.4146799038887024
120_3,270_4,71.23,1.3951299825668335
120_3,280_1,69.16,1.4751395811080932
120_3,280_2,71.61,1.385767308998108
120_3,280_3,71.62,1.3846705664634704
120_3,280_4,71.45,1.3948258420944213
120_3,290_1,71.52,1.3946567123413085
120_3,290_2,71.6,1.3917124123573303
120_3,290_3,71.63,1.3906728679656983
120_3,290_4,71.12,1.4028755456924438
120_3,300_1,71.33,1.403918115234375
120_3,300_2,71.91,1.386625133228302
120_3,300_3,71.54,1.3935786542892457
120_3,300_4,71.36,1.4015505729675293
120_3,50_1,1.0,6312.01339921875
120_3,50_2,45.16,3.0486624126434325
120_3,50_3,27.33,3.7647889411926267
120_3,50_4,10.85,4.136915948104859
120_3,60_1,1.09,164.64638142089845
120_3,60_2,41.32,3.0128412719726563
120_3,60_3,34.53,3.5066011806488038
120_3,60_4,18.74,3.855001180267334
120_3,70_1,1.36,15.057052685546875
120_3,70_2,52.46,2.5486234443664553
120_3,70_3,42.78,3.139881578826904
120_3,70_4,29.83,3.3652419235229494
120_3,80_1,1.0,34.79222286376953
120_3,80_2,55.66,2.285845989227295
120_3,80_3,50.3,2.7436325702667235
120_3,80_4,37.6,2.964564460372925
120_3,90_1,1.0,95.12759079589844
120_3,90_2,60.95,2.015483708190918
120_3,90_3,56.8,2.259716105461121
120_3,90_4,50.27,2.418371214294434
120_4,120_4,77.96,1.0549691908836365
120_4,130_1,1.23,4.691602880096435
120_4,130_2,77.04,1.1130880838394166
120_4,130_3,67.89,1.5198334579467774
120_4,130_4,78.92,1.0212929127693176
120_4,140_1,1.15,4.682088446044922
120_4,140_2,77.01,1.1135945075035094
120_4,140_3,69.04,1.4643428228378297
120_4,140_4,78.33,1.0364721422195435
120_4,150_1,1.28,4.790122564697266
120_4,150_2,76.89,1.1118801885604859
120_4,150_3,71.87,1.3339278535842896
120_4,150_4,78.1,1.0548363907814027
120_4,160_1,1.83,4.70019760131836
120_4,160_2,76.71,1.113149301147461
120_4,160_3,71.32,1.3452709161758423
120_4,160_4,76.74,1.1071604625701905
120_4,170_1,1.45,4.682207135772705
120_4,170_2,76.66,1.1227732672691346
120_4,170_3,71.51,1.3408499355316161
120_4,170_4,74.03,1.2582660717010499
120_4,180_1,1.75,4.64087236328125
120_4,180_2,76.84,1.1289498076438904
120_4,180_3,71.68,1.3325636894226074
120_4,180_4,60.92,1.822694355392456
120_4,190_1,2.63,4.59429935913086
120_4,190_2,76.38,1.1424731037139892
120_4,190_3,72.16,1.3192209264755248
120_4,190_4,39.81,2.8179850357055662
120_4,200_1,1.07,4.627746824645996
120_4,200_2,76.4,1.1406536007881165
120_4,200_3,71.09,1.3542027103424072
120_4,200_4,19.58,3.7992044021606444
120_4,210_1,3.14,4.568341787719727
120_4,210_2,75.97,1.1568386596679687
120_4,210_3,73.53,1.270028741836548
120_4,210_4,9.77,4.250933497619629
120_4,220_1,1.58,4.585741165161132
120_4,220_2,75.95,1.1648281042098998
120_4,220_3,73.73,1.2559731315612792
120_4,220_4,14.13,4.019986228942871
120_4,230_1,1.06,4.650988146972656
120_4,230_2,75.13,1.1995840217590332
120_4,230_3,73.74,1.252262668800354
120_4,230_4,20.11,3.7361654708862306
120_4,240_1,1.85,4.578289418029785
120_4,240_2,73.46,1.2541646724700928
120_4,240_3,73.6,1.2452905292510987
120_4,240_4,33.62,3.059865001296997
120_4,250_1,3.29,4.583158985900879
120_4,250_2,73.07,1.271897756767273
120_4,250_3,74.51,1.211883423614502
120_4,250_4,56.26,1.9957214454650878
120_4,260_1,2.92,4.574742242431641
120_4,260_2,73.32,1.2633582471847533
120_4,260_3,75.44,1.1768061803817749
120_4,260_4,68.34,1.4552008319854737
120_4,270_1,5.34,4.46862437133789
120_4,270_2,74.19,1.2275209833145142
120_4,270_3,75.02,1.2030147771835327
120_4,270_4,71.94,1.3130263458251954
120_4,280_1,74.91,1.1976812288284302
120_4,280_2,74.08,1.2252088788986206
120_4,280_3,74.76,1.2065400590896607
120_4,280_4,73.57,1.2516313428878785
120_4,290_1,74.64,1.2093041828155517
120_4,290_2,74.02,1.2264229963302613
120_4,290_3,74.31,1.2250327391624452
120_4,290_4,73.77,1.2377746891975403
120_4,300_1,74.52,1.226337399673462
120_4,300_2,74.4,1.2174218849182128
120_4,300_3,74.29,1.2245533082962037
120_4,300_4,74.07,1.2341158086776733
120_4,50_1,1.0,21830.19016875
120_4,50_2,58.66,2.194096452713013
120_4,50_3,19.31,4.010598055267334
120_4,50_4,52.42,2.4088174755096436
120_4,60_1,1.0,3798.290179296875
120_4,60_2,62.24,1.9544171672821045
120_4,60_3,26.11,3.674978010940552
120_4,60_4,63.0,1.8568956531524659
120_4,70_1,0.9,213.22592885742188
120_4,70_2,68.05,1.6164682205200196
120_4,70_3,27.29,3.577072652435303
120_4,70_4,71.23,1.4406725728988647
120_4,80_1,1.0,1341.55416171875
120_4,80_2,72.63,1.413097958946228
120_4,80_3,36.89,3.086931307220459
120_4,80_4,73.85,1.2859815168380737
120_4,90_1,1.0,4374.4268109375
120_4,90_2,74.09,1.3058735982894898
120_4,90_3,46.16,2.607330111312866
120_4,90_4,76.07,1.1733321682929994
130_1,130_1,76.06,1.0360225963592529
130_1,130_2,1.0,4.761979579162598
130_1,130_3,1.0,4.8061804214477535
130_1,130_4,1.0,4.748018224334717
130_1,140_1,1.19,4.974405197906494
130_1,140_2,1.0,4.752051313781738
130_1,140_3,1.0,4.783931024932861
130_1,140_4,1.2,4.731395246124268
130_1,150_1,0.79,9.374148733520508
130_1,150_2,1.0,4.752989543151855
130_1,150_3,1.0,4.750146343231201
130_1,150_4,1.0,4.772750901794433
130_1,160_1,1.01,5.062432553100586
130_1,160_2,1.0,4.7522012245178225
130_1,160_3,1.0,4.832441374206543
130_1,160_4,1.07,4.762264337921143
130_1,170_1,0.99,5.540750102233886
130_1,170_2,1.0,4.78308158493042
130_1,170_3,1.0,4.813862162017823
130_1,170_4,0.97,4.7892741722106935
130_1,180_1,1.26,4.883340738677979
130_1,180_2,1.0,4.755182562255859
130_1,180_3,1.0,4.783568810272217
130_1,180_4,1.0,4.817758346557617
130_1,190_1,1.26,4.895607247924804
130_1,190_2,1.01,4.764797055053711
130_1,190_3,1.0,4.771303025817871
130_1,190_4,1.0,4.792721559143066
130_1,200_1,1.04,4.890277052307129
130_1,200_2,1.0,4.771573154449463
130_1,200_3,1.0,4.784875336456299
130_1,200_4,1.35,4.80137819519043
130_1,210_1,0.8,5.066679350280761
130_1,210_2,1.0,4.776471956634522
130_1,210_3,1.0,4.781778202819824
130_1,210_4,0.97,4.852914781188965
130_1,220_1,1.25,5.036933560943604
130_1,220_2,1.17,4.771245358276367
130_1,220_3,1.0,4.791586570739746
130_1,220_4,1.05,4.860217695617676
130_1,230_1,1.0,4.96638888092041
130_1,230_2,1.0,4.784700821685791
130_1,230_3,1.0,4.786317997741699
130_1,230_4,0.99,4.831433453369141
130_1,240_1,1.0,4.965060631561279
130_1,240_2,1.0,4.777833296203613
130_1,240_3,1.0,4.777832901763916
130_1,240_4,1.0,4.853730732727051
130_1,250_1,1.0,4.921506050872803
130_1,250_2,1.08,4.788754078674317
130_1,250_3,1.0,4.7847018150329585
130_1,250_4,1.0,4.8179242767333985
130_1,260_1,1.0,4.896403776550293
130_1,260_2,1.0,4.782867237854004
130_1,260_3,0.92,4.754918249511719
130_1,260_4,0.97,4.78601357421875
130_1,270_1,1.0,4.878814938354492
130_1,270_2,1.0,4.800363213348389
130_1,270_3,1.0,4.76015534362793
130_1,270_4,1.0,4.773122439575196
130_1,280_1,1.0,4.826017500305176
130_1,280_2,1.0,4.796241668701172
130_1,280_3,1.0,4.776442385864258
130_1,280_4,1.0,4.790701917266846
130_1,290_1,1.0,4.77219167175293
130_1,290_2,0.98,4.772958223724365
130_1,290_3,1.0,4.755282327270508
130_1,290_4,1.0,4.76577329711914
130_1,300_1,1.0,4.795366000366211
130_1,300_2,1.0,4.78663249130249
130_1,300_3,1.0,4.7903652763366695
130_1,300_4,1.0,4.790127333068848
130_1,50_1,1.25,4.615432069396973
130_1,50_2,1.0,4.78381615600586
130_1,50_3,1.0,4.807969667053222
130_1,50_4,1.0,4.7464537109375
130_1,60_1,1.0,4.654046860504151
130_1,60_2,1.0,4.7935536590576175
130_1,60_3,1.0,4.784732810974121
130_1,60_4,0.99,4.734354779815674
130_1,70_1,1.0,4.643166074371338
130_1,70_2,1.0,4.748842168426513
130_1,70_3,1.0,4.766118255615234
130_1,70_4,1.0,4.775193836975098
130_1,80_1,1.15,4.623277453613281
130_1,80_2,1.0,4.767840059661865
130_1,80_3,1.0,4.806530323028564
130_1,80_4,1.02,4.775834117126465
130_1,90_1,1.01,4.6390214462280275
